,DATE,Vms,Ta,RH,VPDhpa,SVWC30cm,Rn,PPFD,Rainfall,Month,Day,year,time,DOY,Cof,G,NEE,LE
182,2019/1/4 18:30,0.6,3.6,99,0.1,27.45,-4.4,0,0,1,4,2019,18.5,4,394.5004006,-8.6,0.029497256,6.018916327
183,2019/1/4 19:00,0.6,3.4,100,0,27.4,-4.4,0,0,1,4,2019,19,4,395.7136465,-9,0.051975188,3.695824539
184,2019/1/4 19:30,0.8,3.3,100,0,27.4,-3.9,0,0,1,4,2019,19.5,4,396.6419318,-9.3,0.023484746,5.46831607
185,2019/1/4 20:00,0.8,3.1,100,0,27.4,-3.5,0,0,1,4,2019,20,4,397.8848039,0.412066323,0.068014141,15.58907659
186,2019/1/4 20:30,0.8,3.2,100,0,27.35,-3.7,0,0,1,4,2019,20.5,4,398.3144337,-10.03333333,0.003782892,16.96015833
187,2019/1/4 21:00,0.7,3.2,100,0,27.35,-4,0,0,1,4,2019,21,4,399.0144655,-10.33333333,0.017974686,5.50578396
188,2019/1/4 21:30,0.4,3.2,100,0,27.35,-4,0,0,1,4,2019,21.5,4,400.7706535,-10.5,0.070435443,18.89265633
189,2019/1/4 22:00,0.4,3.1,100,0,27.3,-3.4,0,0,1,4,2019,22,4,401.3263724,-10.7,0.069756523,18.71621112
190,2019/1/4 22:30,0.5,3,100,0,27.3,-2.8,0,0,1,4,2019,22.5,4,402.0856565,-10.83333333,0.069756523,18.50727486
191,2019/1/4 23:00,0.5,2.9,100,0,27.25,-1.7,0,0,1,4,2019,23,4,407.1819105,-0.910449677,0.069756523,18.26685243
192,2019/1/4 23:30,0.5,2.9,100,0,27.25,-1.4,0,0.1,1,4,2019,23.5,4,404.2001679,-11.06666667,0.069756523,18.26685243
193,2019/1/5 0:00,0.5,2.8,100,0,27.2,-1.8,0,0.1,1,5,2019,0,5,404.8278728,-11.16666667,0.069756523,18.26685243
194,2019/1/5 0:30,0.5,2.8,100,0,27.2,-2.3,0,0.1,1,5,2019,0.5,5,403.8797425,-11.33333333,0.069081406,18.26685243
195,2019/1/5 1:00,0.4,2.7,100,0,27.2,-1.6,0,0.1,1,5,2019,1,5,397.0995673,-11.5,0.069081406,18.26685243
196,2019/1/5 1:30,0.6,2.7,100,0,27.15,-1.9,0,0.2,1,5,2019,1.5,5,395.3534922,-11.7,0.069081406,18.26685243
197,2019/1/5 2:00,0.5,2.7,100,0,27.15,-1.9,0,0.1,1,5,2019,2,5,396.2946429,-11.83333333,0.069081406,18.10504588
198,2019/1/5 2:30,0.7,2.6,100,0,27.15,-2,0,0.2,1,5,2019,2.5,5,393.5938149,-11.96666667,0.069081406,18.18759497
199,2019/1/5 3:00,0.6,2.6,100,0,27.1,-3.3,0,0,1,5,2019,3,5,393.0638751,-12.1,0.069081406,18.36375516
200,2019/1/5 3:30,0.8,2.5,100,0,27.1,-3.2,0,0,1,5,2019,3.5,5,393.3259653,-2.199632344,0.068410092,18.45615709
201,2019/1/5 4:00,0.7,2.5,100,0,27.05,-1.8,0,0.2,1,5,2019,4,5,394.0147255,-12.33333333,0.068410092,18.47501229
202,2019/1/5 4:30,0.5,2.5,100,0,27.05,-1.9,0,0.1,1,5,2019,4.5,5,397.1910987,-12.46666667,0.068410092,18.68786098
203,2019/1/5 5:00,0.4,2.5,100,0,27.05,-2,0,0.2,1,5,2019,5,5,396.0296585,-12.63333333,0.068410092,18.95948932
204,2019/1/5 5:30,0.5,2.5,100,0,27.05,-2.1,0,0.1,1,5,2019,5.5,5,399.7386476,-12.76666667,0.068410092,18.92841566
205,2019/1/5 6:00,0.3,2.5,100,0,27.05,-1.9,0,0.1,1,5,2019,6,5,398.3198719,-12.86666667,0.068410092,18.88657912
206,2019/1/5 6:30,0.3,2.5,100,0,27.05,-1.8,0,0,1,5,2019,6.5,5,398.7245417,-13,0.068410092,18.83428145
207,2019/1/5 7:00,0.4,2.5,100,0,27.05,-2.6,0,0.1,1,5,2019,7,5,398.7160238,-13,0.068410092,18.77181325
208,2019/1/5 7:30,0.6,2.5,100,0,27,-2.8,0,0,1,5,2019,7.5,5,399.108816,-13,0.068410092,18.69945444
209,2019/1/5 8:00,0.6,2.5,100,0,27,0.3,6.5,0,1,5,2019,8,5,399.4013783,-12.96666667,0.045066656,27.73784274
210,2019/1/5 8:30,0.7,2.6,100,0,27,8.3,22.5,0.1,1,5,2019,8.5,5,398.4927843,-12.9,-0.01333896,32.89724165
211,2019/1/5 9:00,0.6,2.7,100,0,27,22.9,49.8,0,1,5,2019,9,5,400.6986667,-12.63333333,-0.089587254,37.14007603
212,2019/1/5 9:30,0.4,2.9,100,0,27,29.2,61.3,0,1,5,2019,9.5,5,402.899586,-12.26666667,-0.115343461,38.27536156
213,2019/1/5 10:00,0.6,3,100,0,27.05,38.2,77.5,0,1,5,2019,10,5,403.5582753,-11.83333333,-0.146886619,56.18913053
214,2019/1/5 10:30,0.5,3.2,100,0,27.05,84.7,163.6,0,1,5,2019,10.5,5,404.2229034,-1.394223677,-0.257011421,63.4997976
215,2019/1/5 11:00,0.5,3.5,100,0,27.05,80.8,158.4,0,1,5,2019,11,5,405.4039865,-10.56666667,-0.252197129,52.91883665
216,2019/1/5 11:30,0.7,3.7,100,0,27.05,92.9,184.2,0,1,5,2019,11.5,5,398.6140037,-9.733333333,-0.274539731,113.272595
217,2019/1/5 12:00,1,3.9,100,0,27.05,85.3,170.6,0,1,5,2019,12,5,398.727316,-9,-0.309695439,83.58333508
218,2019/1/5 12:30,1,4,100,0,27,96.2,188.8,0,1,5,2019,12.5,5,398.5360188,-8.366666667,-0.350127096,125.9447188
219,2019/1/5 13:00,0.9,4.4,98,0.2,26.95,168.9,308.4,0,1,5,2019,13,5,397.3150354,2.129801434,-0.348229065,144.3026325
220,2019/1/5 13:30,0.9,4.6,96,0.3,26.95,103.9,200.8,0,1,5,2019,13.5,5,396.6277805,-6.833333333,-0.349310987,125.370553
221,2019/1/5 14:00,0.8,4.8,95,0.4,26.95,114.8,218.9,0,1,5,2019,14,5,396.0363779,-6.2,-0.280645134,99.83253785
222,2019/1/5 14:30,1,5,94,0.6,26.95,143.3,269.3,0,1,5,2019,14.5,5,395.425479,-5.566666667,-0.218569011,155.3306218
223,2019/1/5 15:00,1,4.8,95,0.5,26.95,45.5,96.1,0,1,5,2019,15,5,396.1623653,5.001876767,-0.156492888,135.2784189
224,2019/1/5 15:30,1.5,4.7,95,0.4,26.95,45.1,95.1,0,1,5,2019,15.5,5,395.8493566,-4.966666667,-0.158245624,115.2262161
225,2019/1/5 16:00,1.6,4.7,95,0.4,26.95,58.7,118.2,0,1,5,2019,16,5,395.8987843,-5.2,-0.148921733,95.17401323
226,2019/1/5 16:30,1.5,4.6,95,0.4,26.9,28.6,62.8,0,1,5,2019,16.5,5,396.2545015,-5.266666667,-0.057464619,75.12181037
227,2019/1/5 17:00,1.3,4.5,96,0.3,26.9,12.1,32,0,1,5,2019,17,5,396.6030921,-5.533333333,-0.012360986,30.47570734
228,2019/1/5 17:30,1.1,4.2,99,0.1,26.9,7.9,22.5,0,1,5,2019,17.5,5,397.0956392,-5.933333333,-0.0193055,43.10846594
229,2019/1/5 18:00,0.9,4.1,99,0.1,26.9,-1,8.3,0,1,5,2019,18,5,397.7500101,-6.4,0.025467576,23.39164298
230,2019/1/5 18:30,0.5,4,97,0.2,26.9,-6.9,0,0,1,5,2019,18.5,5,397.89641,-6.966666667,0.029018273,18.27197152
231,2019/1/5 19:00,0.5,4,97,0.3,26.85,-5.3,0,0,1,5,2019,19,5,397.926138,-7.5,0.032568969,13.15230006
232,2019/1/5 19:30,0.6,4,98,0.1,26.8,-6.3,0,0,1,5,2019,19.5,5,398.8956555,-8.033333333,0.036119666,8.032628597
233,2019/1/5 20:00,0.8,3.9,100,0,26.8,-5.7,0,0,1,5,2019,20,5,400.0555541,-8.4,0.06916015,11.3960842
234,2019/1/5 20:30,0.6,3.9,100,0,26.8,-6.4,0,0,1,5,2019,20.5,5,400.3829177,-8.633333333,0.05940546,10.93495086
235,2019/1/5 21:00,0.5,3.8,99,0.1,26.8,-5.9,0,0,1,5,2019,21,5,400.4057227,-8.9,0.072350858,10.54360562
236,2019/1/5 21:30,0.5,3.8,99,0,26.75,-5.5,0,0,1,5,2019,21.5,5,401.3060108,-9.133333333,0.085296255,10.15226039
237,2019/1/5 22:00,0.6,3.7,100,0,26.75,-5.5,0,0,1,5,2019,22,5,402.5455741,0.579360767,0.098241653,9.760915148
238,2019/1/5 22:30,0.2,3.7,100,0,26.75,-4.9,0,0,1,5,2019,22.5,5,403.6174597,-9.366666667,0.076003697,18.69945444
239,2019/1/5 23:00,0.5,3.7,100,0,26.75,-4.8,0,0,1,5,2019,23,5,402.309176,-9.466666667,0.076003697,18.69945444
240,2019/1/5 23:30,0.4,3.8,99,0.1,26.75,-3.9,0,0,1,5,2019,23.5,5,401.6130638,-9.5,0.076003697,18.69945444
241,2019/1/6 0:00,0.4,3.8,99,0.1,26.7,-4.7,0,0,1,6,2019,0,6,401.1983998,-9.566666667,0.076003697,18.69945444
242,2019/1/6 0:30,0.5,3.8,100,0,26.7,-4.8,0,0,1,6,2019,0.5,6,402.2039574,-9.633333333,0.076003697,18.69945444
243,2019/1/6 1:00,0.4,3.6,100,0,26.7,-4.1,0,0,1,6,2019,1,6,406.2692017,-9.633333333,0.075294358,18.69945444
244,2019/1/6 1:30,0.5,3.5,100,0,26.7,-2.5,0,0,1,6,2019,1.5,6,410.6872108,-9.766666667,0.075294358,18.69945444
245,2019/1/6 2:00,0.4,3.4,100,0,26.7,-2.1,0,0,1,6,2019,2,6,415.1052199,-9.933333333,0.07458882,18.69945444
246,2019/1/6 2:30,0.6,3.3,100,0,26.65,-2.6,0,0,1,6,2019,2.5,6,419.5232289,-10.06666667,0.07458882,18.69945444
247,2019/1/6 3:00,0.6,3.2,100,0,26.6,-2.8,0,0,1,6,2019,3,6,423.941238,-10.23333333,0.073887084,18.69945444
248,2019/1/6 3:30,0.7,3.2,100,0,26.6,-2.9,0,0,1,6,2019,3.5,6,411.4446114,-10.5,0.073189151,18.69945444
249,2019/1/6 4:00,0.5,3.2,100,0,26.6,-2.7,0,0,1,6,2019,4,6,404.1223255,-10.73333333,0.072495019,11.74624288
250,2019/1/6 4:30,0.6,3.2,100,0,26.6,-2.7,0,0,1,6,2019,4.5,6,402.728065,-10.9,0.073189151,6.232471493
251,2019/1/6 5:00,0.4,3.2,100,0,26.6,-2.7,0,0.1,1,6,2019,5,6,402.0055336,-10.93333333,0.072495019,9.444265477
252,2019/1/6 5:30,0.7,3.2,100,0,26.55,-2.8,0,0,1,6,2019,5.5,6,401.5028057,-11.06666667,0.078351373,12.65605946
253,2019/1/6 6:00,0.6,3.2,100,0,26.55,-3.3,0,0,1,6,2019,6,6,402.6340962,-11.13333333,0.0680948,9.142635148
254,2019/1/6 6:30,0.4,3.2,100,0,26.55,-2.8,0,0,1,6,2019,6.5,6,403.537235,-11.26666667,0.057838228,5.629210836
255,2019/1/6 7:00,0.5,3.2,100,0,26.55,-2.9,0,0,1,6,2019,7,6,403.2457078,-11.3,0.047581655,2.115786524
256,2019/1/6 7:30,0.5,3.2,100,0,26.55,-3.4,0,0,1,6,2019,7.5,6,403.0592464,-11.33333333,0.001769071,5.161398095
257,2019/1/6 8:00,0.6,3.2,100,0,26.55,-1.5,5,0,1,6,2019,8,6,403.180347,-11.33333333,0.065226856,10.04899608
258,2019/1/6 8:30,0.7,3.3,100,0,26.5,4.9,17.2,0,1,6,2019,8.5,6,402.2075207,-11.33333333,0.004643776,17.78216587
259,2019/1/6 9:00,0.5,3.4,100,0,26.5,16,37.5,0,1,6,2019,9,6,402.4013631,-11.23333333,-0.084225319,4.183375345
260,2019/1/6 9:30,0.4,3.6,100,0,26.5,22.6,51.6,0,1,6,2019,9.5,6,403.1125429,-10.9,-0.061025573,28.30434852
261,2019/1/6 10:00,0.4,3.7,100,0,26.5,35.7,74.8,0,1,6,2019,10,6,407.036885,-0.647054788,-0.141968431,42.14054685
262,2019/1/6 10:30,0.5,3.7,100,0,26.5,42.6,84.3,0.1,1,6,2019,10.5,6,409.2431967,-10.03333333,-0.158735492,57.36521202
263,2019/1/6 11:00,0.7,3.8,100,0,26.45,49.6,96,0.1,1,6,2019,11,6,411.4495084,-9.7,-0.177486637,53.68706171
264,2019/1/6 11:30,0.4,4,100,0,26.45,73.1,137.8,0.2,1,6,2019,11.5,6,413.6558201,-9.3,-0.231318444,60.02235359
265,2019/1/6 12:00,0.5,4.1,100,0,26.4,97.5,182.1,0.1,1,6,2019,12,6,415.8621318,-8.8,-0.272857259,67.56978078
266,2019/1/6 12:30,0.7,4.2,100,0,26.4,95.6,181.5,0,1,6,2019,12.5,6,418.0684435,-8.133333333,-0.272372446,88.40375378
267,2019/1/6 13:00,0.6,4.5,100,0,26.4,71.1,143.9,0,1,6,2019,13,6,401.6743522,-7.533333333,-0.237822911,91.32203787
268,2019/1/6 13:30,0.8,4.6,100,0,26.4,101.1,199.3,0,1,6,2019,13.5,6,394.2684819,-6.966666667,-0.286014233,94.24032196
269,2019/1/6 14:00,0.8,4.7,100,0,26.4,86.2,169.4,0,1,6,2019,14,6,394.1962492,-6.4,-0.176355954,42.99618527
270,2019/1/6 14:30,0.9,4.8,100,0,26.4,134.3,255.8,0,1,6,2019,14.5,6,393.3753204,3.849045656,-0.335103069,66.52189754
271,2019/1/6 15:00,1,5,100,0,26.4,78.8,153.7,0,1,6,2019,15,6,392.5141774,-5.3,-0.234567557,80.04131727
272,2019/1/6 15:30,0.9,4.9,100,0,26.35,63,128.5,0,1,6,2019,15.5,6,392.245557,-4.833333333,-0.232328931,64.45240585
273,2019/1/6 16:00,0.8,4.9,99,0.1,26.35,35.5,78.4,0,1,6,2019,16,6,392.9016077,-4.733333333,-0.148498301,36.00976903
274,2019/1/6 16:30,1,4.7,100,0,26.35,28.2,59.9,0,1,6,2019,16.5,6,412.36801,-4.9,-0.112370783,36.88550482
275,2019/1/6 17:00,0.9,4.5,100,0,26.35,23.3,46.7,0,1,6,2019,17,6,410.6673582,-5.166666667,-0.08208502,32.33986722
276,2019/1/6 17:30,0.9,4.3,100,0,26.35,11.6,26,0,1,6,2019,17.5,6,415.7521079,-5.5,-0.024563459,33.16377976
277,2019/1/6 18:00,0.9,4.2,100,0,26.35,1.2,7.1,0.1,1,6,2019,18,6,413.3624705,-5.933333333,0.042638335,26.92441289
278,2019/1/6 18:30,0.9,4,100,0,26.35,-2.2,0,0,1,6,2019,18.5,6,410.9728332,-6.466666667,0.079607382,18.76245778
279,2019/1/6 19:00,0.4,3.9,100,0,26.3,-2.1,0,0.1,1,6,2019,19,6,408.5831958,-7.066666667,0.078879049,18.78986718
280,2019/1/6 19:30,0.8,3.8,100,0,26.3,-2.2,0,0.1,1,6,2019,19.5,6,406.1935584,-7.633333333,0.078154513,18.78263605
281,2019/1/6 20:00,0.6,3.7,100,0,26.25,-2.3,0,0,1,6,2019,20,6,403.803921,-8.233333333,0.077433775,18.83005788
282,2019/1/6 20:30,0.6,3.7,100,0,26.25,-2,0,0.1,1,6,2019,20.5,6,395.3801744,0.954454323,0.077433775,18.77141977
283,2019/1/6 21:00,0.4,3.6,100,0,26.25,-2.1,0,0,1,6,2019,21,6,405.3270196,-9.166666667,0.076716836,18.70812443
284,2019/1/6 21:30,0.5,3.6,100,0,26.25,-2.1,0,0.1,1,6,2019,21.5,6,413.7191549,-9.466666667,0.076716836,18.67987679
285,2019/1/6 22:00,0.6,3.5,100,0,26.25,-1.9,0,0.1,1,6,2019,22,6,412.675572,-9.766666667,0.076003697,18.66866989
286,2019/1/6 22:30,0.4,3.5,100,0,26.25,-1.5,0,0.2,1,6,2019,22.5,6,411.631989,-10.06666667,0.076003697,18.6084792
287,2019/1/6 23:00,0.5,3.5,100,0,26.25,-1.1,0,0.1,1,6,2019,23,6,404.8492347,-10.33333333,0.076003697,18.56983866
288,2019/1/6 23:30,0.5,3.5,100,0,26.25,-1.4,0,0.2,1,6,2019,23.5,6,408.2445294,-10.53333333,0.076003697,18.45427729
289,2019/1/7 0:00,0.6,3.4,100,0,26.25,-2,0,0.2,1,7,2019,0,7,407.3152118,-10.66666667,0.076003697,18.37088562
290,2019/1/7 0:30,0.5,3.4,100,0,26.25,-2.1,0,0.2,1,7,2019,0.5,7,408.6976789,-10.73333333,0.075294358,18.37088562
291,2019/1/7 1:00,0.5,3.3,100,0,26.25,-2.4,0,0.1,1,7,2019,1,7,402.599543,-10.96666667,0.075294358,18.37088562
292,2019/1/7 1:30,0.3,3.3,100,0,26.25,-2.7,0,0.1,1,7,2019,1.5,7,401.1466262,-11.16666667,0.075294358,18.37088562
293,2019/1/7 2:00,0.6,3.2,100,0,26.25,-2.9,0,0.1,1,7,2019,2,7,400.9933054,-11.33333333,0.07458882,18.37088562
294,2019/1/7 2:30,0.5,3.2,100,0,26.25,-2.9,0,0.1,1,7,2019,2.5,7,400.3000545,-11.53333333,0.073887084,18.37088562
295,2019/1/7 3:00,0.5,3.1,100,0,26.25,-3.2,0,0.1,1,7,2019,3,7,399.8642823,-11.76666667,0.073887084,18.37088562
296,2019/1/7 3:30,0.4,3.1,100,0,26.25,-2.9,0,0.1,1,7,2019,3.5,7,399.7157868,-12,0.073189151,18.37088562
297,2019/1/7 4:00,0.5,3.1,100,0,26.25,-2.8,0,0,1,7,2019,4,7,400.4646186,-12.23333333,0.073189151,18.37088562
298,2019/1/7 4:30,0.5,3.1,100,0,26.3,-3.2,0,0.1,1,7,2019,4.5,7,402.0569636,-12.4,0.073189151,18.35908315
299,2019/1/7 5:00,0.4,3.1,100,0,26.3,-3.2,0,0.1,1,7,2019,5,7,401.0879551,-12.53333333,0.073189151,18.43649895
300,2019/1/7 5:30,0.3,3.1,100,0,26.3,-3,0,0,1,7,2019,5.5,7,405.874806,-12.66666667,0.072495019,18.45549463
301,2019/1/7 6:00,0.2,3.1,100,0,26.3,-2.6,0,0.1,1,7,2019,6,7,405.8362225,-12.73333333,0.073189151,18.51267019
302,2019/1/7 6:30,0.4,3,100,0,26.3,-3.3,0,0,1,7,2019,6.5,7,405.3263477,-12.83333333,0.072495019,18.51267019
303,2019/1/7 7:00,0.5,2.9,100,0,26.3,-3.3,0,0.1,1,7,2019,7,7,406.1873888,-13.06666667,0.072495019,18.51267019
304,2019/1/7 7:30,0.4,2.9,100,0,26.3,-3.5,0,0,1,7,2019,7.5,7,409.3269456,-13.33333333,0.071804691,18.51267019
305,2019/1/7 8:00,0.4,2.9,100,0,26.35,-0.2,7.9,0.1,1,7,2019,8,7,409.7671295,-13.56666667,0.039432394,26.92441289
306,2019/1/7 8:30,0.5,2.9,100,0,26.35,15.1,34.6,0,1,7,2019,8.5,7,408.8663408,-13.7,-0.050170777,34.00507707
307,2019/1/7 9:00,0.7,3.1,100,0,26.35,19.2,43.5,0,1,7,2019,9,7,410.1408327,-13.73333333,-0.074066768,34.18102738
308,2019/1/7 9:30,0.9,3.1,100,0,26.4,25.2,55,0,1,7,2019,9.5,7,412.3806596,-3.692714566,-0.101620614,36.12760867
309,2019/1/7 10:00,1,3.2,100,0,26.4,51.2,103.2,0,1,7,2019,10,7,409.2426876,-13.36666667,-0.18810851,53.9599878
310,2019/1/7 10:30,1.2,3.3,100,0,26.4,53.3,108.2,0,1,7,2019,10.5,7,407.2099586,-12.96666667,-0.16971041,24.33450745
311,2019/1/7 11:00,1.4,3.3,100,0,26.4,59.2,118,0,1,7,2019,11,7,407.6043628,-12.56666667,-0.150969509,49.82432977
312,2019/1/7 11:30,1.4,3.4,100,0,26.45,74,143.2,0,1,7,2019,11.5,7,408.3649194,-12.2,-0.185519469,35.84017512
313,2019/1/7 12:00,1.3,3.5,100,0,26.45,88.5,170.2,0,1,7,2019,12,7,409.310054,-11.86666667,-0.220069428,21.85602046
314,2019/1/7 12:30,1.2,3.7,100,0,26.45,119.7,227,0,1,7,2019,12.5,7,405.0853274,-11.46666667,-0.370881565,57.97569141
315,2019/1/7 13:00,1.4,3.8,100,0,26.45,129.9,246.4,0,1,7,2019,13,7,404.3764383,-10.76666667,-0.402866845,94.09536235
316,2019/1/7 13:30,1.2,4.3,99,0.1,26.45,155.5,295.9,0,1,7,2019,13.5,7,402.6168397,-10.13333333,-0.434852124,130.2150333
317,2019/1/7 14:00,1.2,4.4,97,0.3,26.45,122.6,235.9,0,1,7,2019,14,7,402.2612753,-9.4,-0.278644175,107.0447856
318,2019/1/7 14:30,1.1,4.7,95,0.4,26.45,158.9,296.6,0,1,7,2019,14.5,7,401.3226055,1.08866899,-0.395513188,124.7970995
319,2019/1/7 15:00,1.2,4.9,93,0.6,26.45,132.6,247.9,0,1,7,2019,15,7,400.8763302,-8.033333333,-0.378194695,120.2689469
320,2019/1/7 15:30,1,5,94,0.5,26.45,123.3,233.2,0,1,7,2019,15.5,7,400.1305357,-7.466666667,-0.290901878,102.4049694
321,2019/1/7 16:00,0.9,5,95,0.5,26.45,69.3,134.7,0,1,7,2019,16,7,400.0303566,-7.1,-0.272752092,87.99674336
322,2019/1/7 16:30,1,4.9,95,0.4,26.45,51.3,103.1,0,1,7,2019,16.5,7,400.4761229,-7.066666667,-0.149039156,73.58851732
323,2019/1/7 17:00,1.2,5,93,0.6,26.45,31.2,66.7,0,1,7,2019,17,7,401.34144,-7.166666667,-0.031992289,59.18029129
324,2019/1/7 17:30,1.1,4.9,94,0.5,26.4,9.1,27.1,0,1,7,2019,17.5,7,401.9095287,-7.366666667,-0.024625652,44.77206525
325,2019/1/7 18:00,1.2,4.8,93,0.6,26.4,2.9,15.4,0,1,7,2019,18,7,403.148532,-17.46074432,0.036617399,30.36383921
326,2019/1/7 18:30,1.4,4.7,94,0.5,26.4,-4.6,0,0,1,7,2019,18.5,7,404.653916,1.918102767,0.103401477,27.78647476
327,2019/1/7 19:00,1,4.6,94,0.5,26.4,-3.3,0,0,1,7,2019,19,7,405.4780518,-8.433333333,0.064894535,25.2091103
328,2019/1/7 19:30,1.1,4.5,95,0.4,26.4,-3.2,0,0,1,7,2019,19.5,7,406.441919,-8.866666667,0.063844736,15.297522
329,2019/1/7 20:00,1.1,4.5,96,0.4,26.4,-3,0,0,1,7,2019,20,7,407.2650367,-9.2,0.068983569,22.50043985
330,2019/1/7 20:30,1.1,4.4,96,0.3,26.4,-3.7,0,0,1,7,2019,20.5,7,408.3865536,-9.433333333,0.010464283,32.03390412
331,2019/1/7 21:00,1.5,4.4,96,0.4,26.35,-4.9,0,0,1,7,2019,21,7,410.5149517,-9.533333333,0.127564947,43.59165822
332,2019/1/7 21:30,1.5,4.2,96,0.4,26.35,-4.7,0,0,1,7,2019,21.5,7,411.8516398,-9.866666667,0.110253467,44.24194913
333,2019/1/7 22:00,1.7,4.2,95,0.4,26.35,-4.7,0,0,1,7,2019,22,7,412.7998795,-10.2,0.085770574,44.89224005
334,2019/1/7 22:30,1.8,4.1,96,0.4,26.35,-4.5,0,0,1,7,2019,22.5,7,414.1562675,-10.53333333,0.076739571,45.54253096
335,2019/1/7 23:00,1.5,4,97,0.3,26.35,-4.4,0,0,1,7,2019,23,7,416.1643794,-10.83333333,0.08200968,46.19282187
336,2019/1/7 23:30,1.5,3.9,98,0.1,26.35,-4.1,0,0,1,7,2019,23.5,7,419.3064033,-11.1,0.069201871,34.39340798
337,2019/1/8 0:00,1.4,3.8,100,0,26.35,-3.1,0,0,1,8,2019,0,8,422.4484273,-11.36666667,0.056394062,22.59399409
338,2019/1/8 0:30,1,3.7,100,0,26.3,-2.3,0,0,1,8,2019,0.5,8,420.5920093,-11.63333333,0.043586254,20.45909
339,2019/1/8 1:00,0.5,3.7,100,0,26.3,-2.4,0,0,1,8,2019,1,8,418.7355913,-11.76666667,0.030778445,18.32418591
340,2019/1/8 1:30,0.6,3.7,100,0,26.3,-2.3,0,0,1,8,2019,1.5,8,419.9642612,-11.9,0.017970636,11.60530059
341,2019/1/8 2:00,0.5,3.7,100,0,26.3,-1.9,0,0,1,8,2019,2,8,403.609262,-11.96666667,0.076003697,10.78063858
342,2019/1/8 2:30,0.7,3.6,100,0,26.3,-2.1,0,0.2,1,8,2019,2.5,8,403.0494813,-11.93333333,0.076003697,9.955976572
343,2019/1/8 3:00,0.6,3.5,100,0,26.3,-2.7,0,0,1,8,2019,3,8,402.7513366,-11.9,0.076003697,9.131314564
344,2019/1/8 3:30,0.5,3.5,100,0,26.3,-3,0,0,1,8,2019,3.5,8,402.3846411,-11.9,0.076003697,8.306652555
345,2019/1/8 4:00,0.7,3.5,100,0,26.3,-3,0,0,1,8,2019,4,8,402.0110312,-11.96666667,0.075294358,7.481990546
346,2019/1/8 4:30,0.8,3.5,100,0,26.25,-2.7,0,0,1,8,2019,4.5,8,427.3092503,-12.06666667,0.075294358,-10.28388921
347,2019/1/8 5:00,1,3.4,100,0,26.25,-3,0,0.1,1,8,2019,5,8,424.1453885,-12.13333333,0.07458882,12.95067673
348,2019/1/8 5:30,1.2,3.4,100,0,26.25,-3.8,0,0,1,8,2019,5.5,8,420.9815267,-12.33333333,0.073887084,36.18524267
349,2019/1/8 6:00,1.1,3.3,100,0,26.2,-4.1,0,0,1,8,2019,6,8,420.8550303,-12.8,0.054913161,44.5917843
350,2019/1/8 6:30,1.1,3.2,100,0,26.2,-3.6,0,0,1,8,2019,6.5,8,420.6012229,-13.23333333,0.026154664,36.02753186
351,2019/1/8 7:00,1,3.2,100,0,26.2,-3.7,0,0,1,8,2019,7,8,420.8243861,-13.6,0.072495019,21.68637663
352,2019/1/8 7:30,0.9,3.2,100,0,26.2,-3.3,0,0,1,8,2019,7.5,8,420.5344369,-13.96666667,0.072495019,13.21959962
353,2019/1/8 8:00,1.1,3.2,100,0,26.2,-2.4,0,0,1,8,2019,8,8,423.0462948,-14.23333333,0.072495019,16.14509255
354,2019/1/8 8:30,1.6,3.2,100,0,26.2,-1,6.1,0,1,8,2019,8.5,8,409.3090795,-14.36666667,0.046697046,23.51737704
355,2019/1/8 9:00,1,3.2,100,0,26.15,6.9,20.2,0.2,1,8,2019,9,8,410.5480393,-14.46666667,-0.005686413,27.46073296
356,2019/1/8 9:30,1.4,3.2,100,0,26.15,12.4,31,0.3,1,8,2019,9.5,8,412.5027747,-14.4,-0.039775176,29.07270742
357,2019/1/8 10:00,0.7,3.2,100,0,26.15,13,32.9,0.6,1,8,2019,10,8,409.8737988,-14.4,-0.045317443,27.7507977
358,2019/1/8 10:30,0.7,3.2,100,0,26.15,23.5,54.7,1,1,8,2019,10.5,8,410.5245216,-14.63333333,-0.100944356,30.40415051
359,2019/1/8 11:00,0.7,3.2,100,0,26.15,36.4,81.9,1.3,1,8,2019,11,8,410.9938311,-14.66666667,-0.154638546,36.70699911
360,2019/1/8 11:30,0.8,3.2,100,0,26.2,31.5,71.9,2.2,1,8,2019,11.5,8,414.6530587,-14.73333333,-0.136542647,36.59621019
361,2019/1/8 12:00,0.5,3.3,100,0,26.55,27.6,63.3,1.3,1,8,2019,12,8,415.0649039,-25.44326277,-0.119517166,35.22816202
362,2019/1/8 12:30,0.8,3.2,100,0,26.95,55.5,119.5,0.5,1,8,2019,12.5,8,414.6877053,-15.16666667,-0.209930926,53.65724486
363,2019/1/8 13:00,1.1,3.1,100,0,27.1,49.3,105.2,0.4,1,8,2019,13,8,415.9689335,-14.83333333,-0.190945811,53.07613284
364,2019/1/8 13:30,1.1,3,100,0,27.25,43.1,96,1.3,1,8,2019,13.5,8,418.3165878,-14.56666667,-0.177486637,51.47424047
365,2019/1/8 14:00,1.1,2.9,100,0,27.65,39.7,89.5,1.9,1,8,2019,14,8,401.7898445,-14.93333333,-0.167311106,37.55915173
